0.000000 1.000000
0.100000 -0.100000
0.200000 -0.200000
0.300000 -0.299000
0.400000 -0.396000
0.500000 -0.490010
0.600000 -0.580060
0.700000 -0.665210
0.800000 -0.744559
0.900000 -0.817256
1.000000 -0.882508
1.100000 -0.939587
1.200000 -0.987841
1.300000 -1.026699
1.400000 -1.055679
1.500000 -1.074391
1.600000 -1.082547
1.700000 -1.079959
1.800000 -1.066546
1.900000 -1.042333
2.000000 -1.007454
2.100000 -0.962152
2.200000 -0.906776
2.300000 -0.841778
2.400000 -0.767712
2.500000 -0.685229
2.600000 -0.595068
2.700000 -0.498055
2.800000 -0.395092
2.900000 -0.287148
3.000000 -0.175253
3.100000 -0.060486
3.200000 0.056033
3.300000 0.173157
3.400000 0.289720
3.500000 0.404552
3.600000 0.516487
3.700000 0.624376
3.800000 0.727101
3.900000 0.823582
4.000000 0.912791
4.100000 0.993765
4.200000 1.065611
4.300000 1.127519
4.400000 1.178771
4.500000 1.218748
4.600000 1.246938
4.700000 1.262939
4.800000 1.266472
4.900000 1.257375
5.000000 1.235613
5.100000 1.201278
5.200000 1.154586
5.300000 1.095882
5.400000 1.025631
5.500000 0.944422
5.600000 0.852957
5.700000 0.752047
5.800000 0.642608
5.900000 0.525649
6.000000 0.402263
6.100000 0.273621
6.200000 0.140956
6.300000 0.005555
6.400000 -0.131256
6.500000 -0.268122
6.600000 -0.403675
6.700000 -0.536548
6.800000 -0.665383
6.900000 -0.788854
7.000000 -0.905670
7.100000 -1.014598
7.200000 -1.114469
7.300000 -1.204194
7.400000 -1.282774
7.500000 -1.349313
7.600000 -1.403023
7.700000 -1.443241
7.800000 -1.469428
7.900000 -1.481183
8.000000 -1.478244
8.100000 -1.460493
8.200000 -1.427959
8.300000 -1.380821
8.400000 -1.319402
8.500000 -1.244176
8.600000 -1.155756
8.700000 -1.054894
8.800000 -0.942474
8.900000 -0.819505
9.000000 -0.687112
9.100000 -0.546524
9.200000 -0.399064
9.300000 -0.246139
9.400000 -0.089224
9.500000 0.070153
9.600000 0.230422
9.700000 0.389989
9.800000 0.547253
9.900000 0.700616
10.000000 0.848507
