1,0.000000,0.000000,0.381443
2,0.000000,0.000000,0.381443
3,0.000000,0.000000,0.381443
4,0.000000,0.000000,0.381443
5,0.000000,0.000000,0.381443
6,0.000000,0.000000,0.381443
7,0.000000,0.000000,0.381443
8,0.000000,0.000000,0.381443
9,0.000000,0.000000,0.381443
10,0.000000,0.000000,0.381443
11,0.000000,0.000000,0.381443
12,0.000000,0.000000,0.381443
13,0.000000,0.000000,0.381443
14,0.000000,0.000000,0.381443
15,0.000000,0.000000,0.381443
16,0.000000,0.000000,0.381443
20,0.000000,0.000000,0.381443
23,0.000000,0.000000,0.381443
28,0.000000,0.000000,0.381443
34,0.000000,0.000000,0.381443
40,0.000000,0.000000,0.381443
48,0.000000,0.000000,0.381443
58,0.000000,0.000000,0.381443
70,0.000000,0.000000,0.381443
84,0.000000,0.000000,0.381443
100,0.000000,0.000000,0.381443
121,0.000000,0.000000,0.381443
145,0.000000,0.000000,0.381443
174,0.000000,0.000000,0.381443
209,0.000000,0.000000,0.381443
252,0.000000,0.000000,0.381443
302,0.000000,0.000000,0.381443
364,0.000000,0.000000,0.381443
437,0.000000,0.000000,0.381443
525,0.000000,0.000000,0.381443
631,0.000000,0.000000,0.381443
759,0.000000,0.000000,0.381443
913,0.000000,0.000000,0.381443
1097,0.000000,0.000000,0.381443
1319,0.000000,0.000000,0.381443
1585,0.000000,0.000000,0.381443
1906,0.000000,0.000000,0.381443
2291,0.000000,0.000000,0.381443
2755,0.000000,0.000000,0.381443
3312,0.000000,0.000000,0.381443
3982,0.000000,0.000000,0.381443
4787,0.000000,0.000000,0.381443
5755,0.000000,0.000000,0.381443
6919,0.000000,0.000000,0.381443
8318,0.000000,0.000000,0.381443
10000,0.000000,0.000000,0.381443
12023,0.000000,0.000000,0.381443
14455,0.000000,0.000000,0.381443
17379,0.000000,0.000000,0.381443
20893,0.000000,0.000000,0.381443
25119,0.000000,0.000000,0.381443
30200,0.000000,0.000000,0.381443
36308,0.000000,0.000000,0.381443
43652,0.000000,0.000000,0.381443
52481,0.000000,0.000000,0.381443
63096,0.000000,0.000000,0.381443
75858,0.000000,0.000000,0.381443
91202,0.000000,0.000000,0.381443
109648,0.298847,0.585738,0.381443
131826,0.248570,0.487196,0.381443
158490,0.206751,0.405231,0.381443
190547,0.171968,0.337057,0.381443
229087,0.286075,0.396478,0.381443
275423,0.237947,0.329776,0.381443
331132,0.494788,0.433697,0.381443
398108,0.493856,0.395164,0.381443
478631,0.479233,0.355019,0.381443
575440,0.455554,0.315681,0.381443
691831,0.521006,0.307892,0.381443
831764,0.551541,0.288912,0.381443
1000000,0.557056,0.264805,0.381443
1202265,0.517849,0.232852,0.381443
1445440,0.476068,0.203616,0.381443
1737801,0.509112,0.192037,0.381443
2089297,0.533247,0.179243,0.381443
2511887,0.521807,0.161708,0.381443
3019952,0.520824,0.147341,0.381443
3630781,0.514428,0.133549,0.381443
4365159,0.472923,0.116781,0.381443
5248075,0.487017,0.108081,0.381443
6309574,0.472597,0.097101,0.381443
7585776,0.453565,0.086756,0.381443
9120109,0.434746,0.077463,0.381443
10964782,0.439306,0.071017,0.381443
13182568,0.412627,0.062771,0.381443
15848932,0.392829,0.055857,0.381443
19054608,0.390369,0.050783,0.381443
22908677,0.379049,0.045638,0.381443
27542288,0.366438,0.040924,0.381443
33113113,0.396821,0.038840,0.381443
39810718,0.395086,0.035345,0.381443
47863010,0.379964,0.031612,0.381443
57543994,0.378679,0.028782,0.381443
69183098,0.384123,0.026437,0.381443
83176378,0.381745,0.024036,0.381443
100000000,0.370934,0.021609,0.381443
