1,0.000000,0.000000,1.335263
2,0.000000,0.000000,1.335263
3,0.000000,0.000000,1.335263
4,0.000000,0.000000,1.335263
5,0.000000,0.000000,1.335263
6,0.000000,0.000000,1.335263
7,0.000000,0.000000,1.335263
8,0.000000,0.000000,1.335263
9,0.000000,0.000000,1.335263
10,0.000000,0.000000,1.335263
11,0.000000,0.000000,1.335263
12,0.000000,0.000000,1.335263
13,0.000000,0.000000,1.335263
14,0.000000,0.000000,1.335263
15,0.000000,0.000000,1.335263
16,0.000000,0.000000,1.335263
20,0.000000,0.000000,1.335263
23,0.000000,0.000000,1.335263
28,0.000000,0.000000,1.335263
34,0.000000,0.000000,1.335263
40,0.000000,0.000000,1.335263
48,0.000000,0.000000,1.335263
58,0.000000,0.000000,1.335263
70,0.000000,0.000000,1.335263
84,0.000000,0.000000,1.335263
100,0.000000,0.000000,1.335263
121,0.000000,0.000000,1.335263
145,0.000000,0.000000,1.335263
174,0.000000,0.000000,1.335263
209,0.000000,0.000000,1.335263
252,0.000000,0.000000,1.335263
302,0.000000,0.000000,1.335263
364,0.000000,0.000000,1.335263
437,9.372998,18.350044,1.335263
525,7.801905,15.277163,1.335263
631,6.491284,12.712830,1.335263
759,5.396574,10.570316,1.335263
913,4.486309,8.788349,1.335263
1097,3.733820,7.314950,1.335263
1319,3.105383,6.084243,1.335263
1585,2.584227,5.063487,1.335263
1906,4.298006,5.953607,1.335263
2291,3.575731,4.953547,1.335263
2755,2.973503,4.119568,1.335263
3312,2.473430,3.426964,1.335263
3982,2.057258,2.850498,1.335263
4787,1.711301,2.371247,1.335263
5755,1.423458,1.972469,1.335263
6919,1.183986,1.640684,1.335263
8318,1.477278,1.671396,1.335263
10000,1.228800,1.390310,1.335263
12023,1.362721,1.335245,1.335263
14455,1.416811,1.241675,1.335263
17379,1.178434,1.032794,1.335263
20893,1.568372,1.086618,1.335263
25119,1.304511,0.903836,1.335263
30200,1.085033,0.751790,1.335263
36308,1.015313,0.663256,1.335263
43652,0.844497,0.551681,1.335263
52481,1.014615,0.551483,1.335263
63096,0.973754,0.492729,1.335263
75858,0.971921,0.448951,1.335263
91202,0.943137,0.403340,1.335263
109648,1.120677,0.400974,1.335263
131826,1.056423,0.355057,1.335263
158490,1.162976,0.339749,1.335263
190547,1.160784,0.309563,1.335263
229087,1.269457,0.295242,1.335263
275423,1.293835,0.271836,1.335263
331132,1.236969,0.242409,1.335263
398108,1.286083,0.225425,1.335263
478631,1.257988,0.203333,1.335263
575440,1.217183,0.182410,1.335263
691831,1.172263,0.163262,1.335263
831764,1.216345,0.151670,1.335263
1000000,1.232896,0.139262,1.335263
1202265,1.267368,0.128772,1.335263
1445440,1.261014,0.117146,1.335263
1737801,1.258639,0.106738,1.335263
2089297,1.258620,0.097346,1.335263
2511887,1.257229,0.088731,1.335263
3019952,1.284428,0.081794,1.335263
3630781,1.313146,0.075426,1.335263
4365159,1.278956,0.067888,1.335263
5248075,1.285445,0.062072,1.335263
6309574,1.291853,0.056751,1.335263
7585776,1.309398,0.052108,1.335263
9120109,1.327591,0.047852,1.335263
10964782,1.317918,0.043482,1.335263
13182568,1.299093,0.039372,1.335263
15848932,1.317269,0.036158,1.335263
19054608,1.315992,0.032960,1.335263
22908677,1.311475,0.030009,1.335263
27542288,1.311533,0.027369,1.335263
33113113,1.313664,0.024981,1.335263
39810718,1.319010,0.022829,1.335263
47863010,1.316097,0.020797,1.335263
57543994,1.321463,0.019006,1.335263
69183098,1.323473,0.017347,1.335263
83176378,1.318479,0.015791,1.335263
100000000,1.321615,0.014418,1.335263
