0.500000 0.000000
0.500000 0.163000
0.460000 0.326000
0.385623 0.477793
0.285580 0.611396
0.168877 0.724358
0.042880 0.817423
-0.087222 0.892883
-0.218105 0.953439
-0.347780 1.001630
-0.475124 1.039630
-0.599550 1.069227
-0.720795 1.091862
-0.838785 1.108694
-0.953557 1.120650
-1.065207 1.128480
-1.173864 1.132792
-1.279670 1.134084
-1.382773 1.132767
-1.483316 1.129182
-1.581437 1.123613
-1.677269 1.116301
-1.770936 1.107450
-1.862551 1.097235
-1.952223 1.085804
-2.040051 1.073286
-2.126128 1.059795
-2.210539 1.045428
-2.293364 1.030270
-2.374678 1.014397
-2.454548 0.997876
-2.533040 0.980765
-2.610212 0.963119
-2.686120 0.944982
-2.760816 0.926399
-2.834348 0.907406
-2.906763 0.888039
-2.978102 0.868327
-3.048406 0.848298
-3.117713 0.827979
-3.186057 0.807392
-3.253472 0.786559
-3.319990 0.765498
-3.385641 0.744227
-3.450452 0.722763
-3.514450 0.701120
-3.577661 0.679312
-3.640108 0.657351
-3.701814 0.635251
-3.762801 0.613020
-3.823090 0.590669
-3.882699 0.568208
-3.941648 0.545644
-3.999955 0.522987
-4.057635 0.500243
-4.114707 0.477419
-4.171185 0.454522
-4.227084 0.431558
-4.282418 0.408533
-4.337201 0.385451
-4.391446 0.362318
-4.445166 0.339138
-4.498372 0.315916
-4.551077 0.292655
-4.603292 0.269360
-4.655026 0.246035
-4.706291 0.222681
-4.757096 0.199304
-4.807452 0.175905
-4.857367 0.152488
-4.906849 0.129055
-4.955909 0.105608
-5.004554 0.082151
-5.052792 0.058685
-5.100631 0.035213
-5.148078 0.011736
-5.195141 -0.011744
-5.241826 -0.035225
-5.288141 -0.058704
-5.334092 -0.082182
-5.379686 -0.105655
-5.424928 -0.129123
-5.469825 -0.152584
-5.514382 -0.176037
-5.558606 -0.199481
-5.602501 -0.222914
-5.646073 -0.246336
-5.689328 -0.269745
-5.732269 -0.293140
-5.774903 -0.316521
-5.817233 -0.339886
-5.859265 -0.363235
-5.901003 -0.386567
-5.942452 -0.409880
-5.983615 -0.433175
-6.024497 -0.456451
-6.065101 -0.479707
-6.105433 -0.502942
-6.145495 -0.526155
-6.185292 -0.549347
-6.224827 -0.572516
-6.264103 -0.595663
-6.303125 -0.618786
-6.341895 -0.641885
-6.380417 -0.664959
-6.418695 -0.688009
-6.456730 -0.711034
-6.494527 -0.734033
-6.532088 -0.757006
-6.569417 -0.779953
-6.606516 -0.802873
-6.643388 -0.825767
-6.680036 -0.848633
-6.716463 -0.871471
-6.752671 -0.894282
-6.788663 -0.917065
-6.824440 -0.939819
-6.860007 -0.962545
-6.895365 -0.985242
-6.930517 -1.007911
-6.965465 -1.030550
-7.000210 -1.053159
-7.034757 -1.075739
-7.069106 -1.098290
-7.103260 -1.120811
-7.137220 -1.143301
-7.170990 -1.165762
-7.204571 -1.188192
-7.237965 -1.210592
-7.271173 -1.232961
-7.304199 -1.255300
-7.337043 -1.277608
-7.369708 -1.299885
-7.402195 -1.322131
-7.434506 -1.344346
-7.466644 -1.366530
-7.498609 -1.388683
-7.530403 -1.410805
-7.562028 -1.432895
-7.593485 -1.454954
-7.624777 -1.476982
-7.655905 -1.498978
-7.686869 -1.520942
-7.717673 -1.542875
-7.748316 -1.564776
-7.778802 -1.586646
-7.809130 -1.608484
-7.839303 -1.630291
-7.869322 -1.652065
-7.899189 -1.673808
-7.928903 -1.695519
-7.958468 -1.717198
-7.987884 -1.738846
-8.017153 -1.760461
-8.046275 -1.782045
-8.075253 -1.803597
-8.104087 -1.825117
-8.132778 -1.846605
-8.161327 -1.868062
-8.189737 -1.889486
-8.218008 -1.910879
-8.246140 -1.932240
-8.274136 -1.953569
-8.301996 -1.974867
-8.329721 -1.996132
-8.357313 -2.017366
-8.384772 -2.038568
-8.412100 -2.059738
-8.439297 -2.080877
-8.466365 -2.101983
-8.493304 -2.123058
-8.520116 -2.144102
-8.546801 -2.165114
-8.573360 -2.186094
-8.599795 -2.207043
-8.626106 -2.227960
-8.652294 -2.248845
-8.678360 -2.269699
-8.704305 -2.290522
-8.730130 -2.311313
-8.755835 -2.332072
-8.781422 -2.352801
-8.806891 -2.373498
-8.832244 -2.394163
-8.857480 -2.414798
-8.882601 -2.435401
-8.907607 -2.455973
-8.932500 -2.476513
-8.957280 -2.497023
-8.981948 -2.517502
-9.006504 -2.537949
-9.030950 -2.558365
-9.055286 -2.578751
-9.079512 -2.599105
-9.103630 -2.619429
-9.127641 -2.639722
-9.151544 -2.659984
-9.175341 -2.680215
-9.199032 -2.700415
-9.222618 -2.720585
-9.246099 -2.740724
-9.269477 -2.760833
-9.292752 -2.780911
-9.315924 -2.800958
-9.338995 -2.820975
-9.361964 -2.840962
-9.384833 -2.860918
-9.407602 -2.880844
-9.430271 -2.900739
-9.452842 -2.920605
-9.475314 -2.940440
-9.497689 -2.960245
-9.519967 -2.980019
-9.542148 -2.999764
-9.564234 -3.019479
-9.586224 -3.039164
-9.608119 -3.058819
-9.629920 -3.078443
-9.651627 -3.098039
-9.673241 -3.117604
-9.694763 -3.137139
-9.716192 -3.156645
-9.737530 -3.176122
-9.758776 -3.195568
-9.779932 -3.214985
-9.800998 -3.234373
-9.821974 -3.253731
-9.842861 -3.273060
-9.863660 -3.292359
-9.884370 -3.311629
-9.904992 -3.330869
-9.925527 -3.350081
-9.945976 -3.369263
-9.966338 -3.388416
-9.986614 -3.407540
-10.006805 -3.426635
-10.026910 -3.445701
-10.046931 -3.464738
-10.066868 -3.483746
-10.086722 -3.502726
-10.106492 -3.521676
-10.126179 -3.540598
-10.145784 -3.559491
-10.165306 -3.578355
-10.184747 -3.597190
-10.204107 -3.615997
-10.223386 -3.634776
-10.242585 -3.653526
-10.261704 -3.672247
-10.280742 -3.690941
-10.299702 -3.709605
-10.318583 -3.728242
-10.337385 -3.746850
-10.356109 -3.765430
-10.374756 -3.783981
-10.393325 -3.802505
-10.411817 -3.821001
-10.430232 -3.839468
-10.448571 -3.857907
-10.466834 -3.876319
-10.485021 -3.894702
-10.503133 -3.913058
-10.521171 -3.931386
-10.539133 -3.949686
-10.557022 -3.967958
-10.574836 -3.986203
-10.592577 -4.004420
-10.610244 -4.022609
-10.627839 -4.040771
-10.645361 -4.058905
-10.662811 -4.077012
-10.680188 -4.095091
-10.697494 -4.113143
-10.714729 -4.131167
-10.731893 -4.149165
-10.748985 -4.167135
-10.766008 -4.185077
-10.782960 -4.202993
-10.799843 -4.220881
-10.816655 -4.238742
-10.833399 -4.256576
-10.850073 -4.274383
-10.866679 -4.292164
-10.883217 -4.309917
-10.899686 -4.327643
-10.916088 -4.345342
-10.932421 -4.363015
-10.948688 -4.380661
-10.964888 -4.398280
-10.981020 -4.415872
-10.997087 -4.433437
-11.013087 -4.450976
-11.029021 -4.468489
-11.044889 -4.485975
-11.060692 -4.503434
-11.076430 -4.520867
-11.092103 -4.538273
-11.107711 -4.555653
-11.123254 -4.573007
-11.138734 -4.590334
-11.154149 -4.607635
-11.169501 -4.624910
-11.184789 -4.642158
-11.200015 -4.659381
-11.215177 -4.676577
-11.230276 -4.693747
-11.245313 -4.710891
-11.260288 -4.728009
-11.275200 -4.745101
-11.290051 -4.762167
-11.304840 -4.779207
-11.319568 -4.796221
-11.334235 -4.813210
-11.348840 -4.830172
-11.363386 -4.847109
-11.377870 -4.864020
-11.392294 -4.880906
-11.406659 -4.897765
-11.420963 -4.914599
-11.435208 -4.931408
-11.449393 -4.948191
-11.463519 -4.964948
-11.477586 -4.981680
-11.491595 -4.998386
-11.505544 -5.015067
-11.519436 -5.031723
-11.533269 -5.048353
-11.547044 -5.064958
-11.560761 -5.081537
-11.574421 -5.098092
-11.588024 -5.114621
-11.601569 -5.131125
-11.615057 -5.147603
-11.628488 -5.164057
-11.641863 -5.180485
-11.655181 -5.196889
-11.668443 -5.213267
-11.681649 -5.229620
-11.694799 -5.245949
-11.707893 -5.262252
-11.720932 -5.278531
-11.733915 -5.294784
-11.746843 -5.311013
-11.759716 -5.327217
-11.772535 -5.343396
-11.785298 -5.359551
-11.798007 -5.375680
-11.810662 -5.391785
-11.823263 -5.407866
-11.835810 -5.423921
-11.848303 -5.439952
-11.860742 -5.455959
-11.873128 -5.471941
-11.885461 -5.487898
-11.897740 -5.503831
-11.909967 -5.519740
-11.922140 -5.535624
-11.934261 -5.551483
-11.946330 -5.567319
-11.958346 -5.583130
-11.970310 -5.598916
-11.982222 -5.614679
-11.994082 -5.630417
-12.005890 -5.646130
-12.017647 -5.661820
-12.029353 -5.677485
-12.041007 -5.693127
-12.052610 -5.708744
-12.064162 -5.724337
-12.075663 -5.739906
-12.087114 -5.755451
-12.098514 -5.770972
-12.109864 -5.786469
-12.121163 -5.801942
-12.132412 -5.817391
-12.143612 -5.832816
-12.154761 -5.848217
-12.165861 -5.863595
-12.176912 -5.878948
-12.187913 -5.894278
-12.198865 -5.909584
-12.209767 -5.924867
-12.220621 -5.940125
-12.231426 -5.955360
-12.242182 -5.970571
-12.252890 -5.985759
-12.263549 -6.000922
-12.274159 -6.016063
-12.284722 -6.031179
-12.295237 -6.046272
-12.305703 -6.061342
-12.316122 -6.076388
-12.326493 -6.091411
-12.336817 -6.106410
-12.347093 -6.121386
-12.357322 -6.136338
-12.367503 -6.151267
-12.377638 -6.166172
-12.387726 -6.181055
-12.397767 -6.195914
-12.407761 -6.210749
-12.417709 -6.225561
-12.427610 -6.240351
-12.437465 -6.255116
-12.447273 -6.269859
-12.457036 -6.284578
-12.466752 -6.299275
-12.476423 -6.313948
-12.486048 -6.328598
-12.495628 -6.343225
-12.505161 -6.357829
-12.514650 -6.372410
-12.524093 -6.386967
-12.533491 -6.401502
-12.542844 -6.416014
-12.552152 -6.430503
-12.561415 -6.444969
-12.570633 -6.459412
-12.579807 -6.473832
-12.588936 -6.488229
-12.598021 -6.502603
-12.607061 -6.516955
-12.616057 -6.531284
-12.625009 -6.545590
-12.633917 -6.559873
-12.642782 -6.574133
-12.651602 -6.588371
-12.660379 -6.602585
-12.669112 -6.616778
-12.677801 -6.630947
-12.686448 -6.645094
-12.695051 -6.659218
-12.703610 -6.673320
-12.712127 -6.687399
-12.720601 -6.701455
-12.729032 -6.715489
-12.737420 -6.729500
-12.745765 -6.743489
-12.754067 -6.757455
-12.762328 -6.771399
-12.770545 -6.785320
-12.778721 -6.799219
-12.786854 -6.813095
-12.794945 -6.826949
-12.802994 -6.840781
-12.811001 -6.854590
-12.818966 -6.868377
