0.826224,0.121776
0.703648,0.591030
0.052071,0.316400
0.122355,0.317224
0.363569,0.296360
0.608451,0.996025
0.898587,0.747676
0.449243,0.901849
0.513253,0.209011
0.885538,0.850773
0.025106,0.737976
0.499694,0.093677
0.900754,0.844671
0.638533,0.956404
0.243558,0.432095
0.695319,0.672983
0.581816,0.371964
0.289887,0.049914
0.626292,0.572561
0.319889,0.828087
0.767888,0.608690
0.957457,0.979393
0.236593,0.184493
0.818092,0.546264
0.548899,0.680204
0.339874,0.743977
0.834669,0.970018
0.493971,0.947847
0.966666,0.985913
0.414923,0.181141
0.715043,0.777333
0.448078,0.509729
0.771186,0.500630
0.609879,0.603612
0.771557,0.427064
0.787844,0.488658
0.000585,0.076807
0.651669,0.166832
0.077800,0.387663
0.242069,0.800680
0.073421,0.257228
0.258304,0.732383
0.615808,0.495437
0.964915,0.854134
0.612787,0.717816
0.543176,0.401765
0.994549,0.152960
0.509708,0.568324
0.412798,0.834933
0.131843,0.716651
0.885034,0.615337
0.598361,0.494225
0.598553,0.281265
0.430985,0.284301
0.824837,0.979755
0.346850,0.041911
0.505104,0.397006
0.681140,0.028418
0.710549,0.845754
0.467519,0.139605
0.371203,0.077086
0.465486,0.979017
0.337450,0.219523
0.088798,0.551303
0.419488,0.956160
0.673079,0.144645
0.142675,0.243401
0.422539,0.981794
0.811680,0.124216
0.364338,0.755600
0.006513,0.556769
0.423074,0.446520
0.931853,0.232543
0.992179,0.724175
0.865924,0.629394
0.130204,0.170250
0.025904,0.475025
0.828216,0.425028
0.338474,0.258270
0.669706,0.381954
0.710221,0.680836
0.625363,0.134236
0.136490,0.098812
0.533365,0.299694
0.632614,0.237890
0.233640,0.797545
0.793435,0.783470
0.252882,0.664150
0.979439,0.457753
0.142012,0.179778
0.094761,0.189462
0.038331,0.853868
0.581852,0.680059
0.191838,0.821016
0.191137,0.388656
0.739482,0.447858
0.421386,0.846398
0.141696,0.194206
0.918131,0.409995
0.372164,0.649432
0.397675,0.741345
0.254485,0.393958
0.739572,0.079412
0.511963,0.914191
0.829236,0.025887
0.398864,0.646296
0.604414,0.820452
0.047239,0.226220
0.453270,0.194839
0.783476,0.413134
0.573566,0.893448
0.838983,0.708767
0.789417,0.139233
0.298167,0.358182
0.687606,0.320000
0.970188,0.325218
0.563007,0.233059
0.469894,0.111806
0.052958,0.221124
0.086464,0.852734
0.643865,0.834350
0.229578,0.248151
0.444051,0.437383
0.317247,0.749881
0.432059,0.790543
0.885335,0.367745
0.837945,0.376844
0.090324,0.681956
0.069197,0.275426
0.011742,0.730174
0.848143,0.206716
0.091733,0.294544
0.582570,0.830789
0.181093,0.419575
0.577673,0.317855
0.926486,0.428294
0.788623,0.147776
0.358627,0.062704
0.028309,0.545261
0.415294,0.947713
0.499320,0.351432
0.860003,0.121068
0.357338,0.121650
0.976478,0.150989
0.794031,0.091034
0.854014,0.181316
0.268594,0.789084
0.650595,0.662716
0.266876,0.003579
0.246838,0.480012
0.705202,0.117456
0.461979,0.459387
0.093075,0.932646
0.286195,0.455643
0.786886,0.890407
0.636145,0.516369
0.563272,0.985900
0.198985,0.543211
0.695697,0.698692
0.300562,0.800297
0.857364,0.842784
0.546762,0.040175
0.516589,0.788510
0.091916,0.562327
0.695639,0.099196
0.961020,0.638059
0.626659,0.963310
0.856981,0.163826
0.901988,0.547739
0.681147,0.227072
0.943416,0.994080
0.530784,0.289959
0.856048,0.581238
0.323520,0.032021
0.466447,0.670695
0.522167,0.433968
0.509234,0.662484
0.758888,0.381521
0.058375,0.419063
0.428926,0.904949
0.228641,0.618473
0.206885,0.813966
0.545779,0.700443
0.915500,0.384203
0.447807,0.851783
0.039345,0.650852
0.703878,0.535817
0.604152,0.831234
0.265939,0.764728
0.944831,0.309352
0.489581,0.619225
0.788176,0.925353
0.739002,0.244109
0.501894,0.507392
0.169492,0.412464
0.751819,0.914714
0.667487,0.125766
0.982626,0.870036
0.752076,0.724566
0.973794,0.696056
0.984655,0.402934
0.784893,0.461261
0.908417,0.549700
0.935681,0.820656
0.734138,0.932681
0.683618,0.105092
0.259869,0.015958
0.977694,0.857559
0.443039,0.404825
0.758003,0.355785
0.830048,0.489245
0.770015,0.280572
0.186926,0.710195
0.063562,0.797568
0.749947,0.428939
0.586828,0.462547
0.393744,0.029067
0.060079,0.596820
0.797852,0.857405
0.528912,0.553588
0.417529,0.820248
0.979345,0.645837
0.290694,0.322877
0.976505,0.318805
0.557808,0.737254
0.807195,0.799360
0.072766,0.583186
0.160746,0.660697
0.619332,0.259147
0.923009,0.575725
0.482019,0.192459
0.053734,0.111303
0.943837,0.648952
0.106666,0.396290
0.348809,0.635177
0.529451,0.726148
0.005593,0.452333
0.951523,0.476821
0.068179,0.587260
0.153706,0.491570
0.499930,0.607083
0.489961,0.142230
0.056642,0.793639
0.518898,0.806633
0.001354,0.487772
0.620769,0.993654
0.816555,0.932469
0.225677,0.241673
0.336279,0.265286
0.290314,0.781936
0.041466,0.117633
0.567710,0.007108
0.753818,0.220679
0.779536,0.839998
0.920273,0.531079
0.779854,0.214394
0.068658,0.999757
0.163411,0.052121
0.923837,0.352849
0.948958,0.126995
0.437751,0.417959
0.860712,0.422481
0.665585,0.981036
0.384030,0.289867
0.357670,0.773934
0.521675,0.102510
0.430932,0.450878
0.221192,0.067346
0.370850,0.928380
0.620853,0.642754
0.972906,0.468507
0.153941,0.319444
0.377486,0.483247
0.622639,0.718683
0.735605,0.093873
0.599636,0.065265
0.752480,0.187880
0.440664,0.050281
0.092302,0.503057
0.667532,0.321956
0.279308,0.870344
0.558331,0.885862
0.395536,0.863046
0.787538,0.395382
0.235981,0.882732
0.341747,0.868121
0.429352,0.177196
0.257293,0.170584
0.590433,0.393812
0.093842,0.169156
0.460431,0.404560
0.505392,0.728040
0.152423,0.527591
0.539251,0.179392
0.590489,0.348247
0.000653,0.586152
0.199813,0.939006
0.376729,0.677949
0.243302,0.477398
0.606337,0.739085
0.251531,0.450829
0.635615,0.751494
0.077706,0.264230
0.056675,0.327027
0.683138,0.086387
0.482188,0.199982
0.500265,0.680288
0.883742,0.897283
0.972106,0.182181
0.385170,0.609739
0.003387,0.212079
0.075284,0.974815
0.229960,0.723999
0.513683,0.248763
0.359774,0.145460
0.037516,0.026654
0.432226,0.629407
0.153692,0.525324
0.493915,0.748353
0.845842,0.319750
0.765408,0.040253
0.972216,0.993531
0.304855,0.075425
0.786685,0.565476
0.783513,0.379474
0.007968,0.826464
0.826215,0.211271
0.186072,0.091440
0.849767,0.196901
0.810831,0.724748
0.901945,0.247283
0.477284,0.312901
0.870316,0.334996
0.477442,0.373493
0.407508,0.166563
0.048184,0.152529
0.033604,0.701407
0.315211,0.584441
0.375901,0.339545
0.401264,0.949534
0.484486,0.215614
0.552829,0.494827
0.494260,0.448470
0.674566,0.457409
0.508834,0.642512
0.648454,0.689421
0.272227,0.078665
0.468192,0.984160
0.482060,0.785091
0.746288,0.019795
0.722710,0.444907
0.319193,0.774758
0.074195,0.340588
0.366099,0.840092
0.071676,0.902076
0.453269,0.622460
0.558465,0.151306
0.446810,0.599399
0.055304,0.156230
0.212263,0.773640
0.376522,0.228073
0.789530,0.889123
0.102014,0.829055
0.459241,0.632398
0.906139,0.736626
0.864366,0.656863
0.238494,0.938149
0.919538,0.854539
0.771217,0.573287
0.704209,0.510314
0.748992,0.782919
0.072610,0.640038
0.855397,0.284843
0.972424,0.400337
0.074198,0.648204
0.372830,0.263225
0.418918,0.358809
0.107301,0.476427
0.218371,0.359617
0.632970,0.440331
0.813429,0.874088
0.391176,0.643432
0.657339,0.161580
0.398114,0.266392
0.441721,0.182316
0.805042,0.627719
0.958419,0.384913
0.548313,0.673435
0.478257,0.916362
0.569640,0.624198
0.516841,0.645695
0.136480,0.962022
0.724990,0.426184
0.728351,0.969537
0.890126,0.721936
0.814797,0.615309
0.005819,0.384272
0.979804,0.837444
0.433551,0.868252
0.912456,0.830340
0.620292,0.433461
0.507902,0.856044
0.173364,0.906499
0.493331,0.900344
0.116194,0.924935
0.028629,0.310477
0.398746,0.406522
0.353780,0.976836
0.884987,0.411488
0.921868,0.729899
0.264579,0.275149
0.543818,0.782147
0.804511,0.202440
0.098057,0.975359
0.731185,0.212053
0.380371,0.021125
0.667676,0.473197
0.612681,0.528420
0.126465,0.839748
0.211292,0.034005
0.855490,0.704605
0.478227,0.041832
0.786423,0.687441
0.609295,0.356605
0.832944,0.273822
0.947960,0.148878
0.761965,0.176135
0.379144,0.354224
0.804252,0.004781
0.704687,0.582776
0.761479,0.455170
0.900865,0.303305
0.532428,0.559007
0.626218,0.738961
0.463487,0.148514
0.202599,0.279000
0.713675,0.159123
0.083586,0.007498
0.002729,0.939807
0.571286,0.905804
0.740987,0.600591
0.913058,0.074550
0.714621,0.171845
0.730876,0.272444
0.902875,0.222620
0.578835,0.714346
0.492357,0.006250
0.220777,0.966634
0.436605,0.073542
0.499475,0.747626
0.205442,0.632639
0.474762,0.661083
0.141682,0.457509
0.829059,0.478828
0.891394,0.411498
0.067423,0.711005
0.946545,0.117336
0.498398,0.006185
0.441918,0.829020
0.434517,0.483178
0.744631,0.735319
0.363872,0.067130
0.950040,0.173924
0.488401,0.256754
0.566406,0.385246
0.139454,0.494171
0.074319,0.152472
0.967060,0.905067
0.992228,0.913929
0.330756,0.161031
0.215706,0.159417
0.968253,0.541475
0.233823,0.176954
0.809355,0.026704
0.992883,0.202528
0.120139,0.444786
0.852882,0.066249
0.253930,0.331906
0.550361,0.754468
0.557304,0.937812
0.750565,0.513800
0.672902,0.776257
0.499249,0.569307
0.858319,0.729850
0.122931,0.330355
0.972777,0.174396
0.503325,0.111383
0.186938,0.673782
0.401930,0.343546
0.792744,0.577753
0.879108,0.765357
0.496833,0.401471
0.420434,0.438437
0.176925,0.832613
0.664342,0.517623
0.971001,0.149089
0.976204,0.189210
0.686386,0.689916
0.222357,0.919313
0.379884,0.650838
0.772597,0.239046
0.256081,0.418454
0.902281,0.705680
0.305815,0.483865
0.880610,0.545344
0.463351,0.970883
0.398810,0.812708
0.740246,0.124672
0.803073,0.783244
0.314824,0.392028
0.930679,0.330009
0.422169,0.079684
0.193307,0.097070
0.397921,0.133815
0.574212,0.798150
0.956795,0.021946
0.749872,0.239707
0.859520,0.685118
0.610299,0.511489
0.026144,0.164494
0.475426,0.066337
0.230267,0.843834
0.013735,0.606937
0.100799,0.217953
0.477239,0.761045
0.026202,0.652200
0.844438,0.098062
0.970357,0.776041
0.676430,0.016831
0.177760,0.106911
0.831382,0.247358
0.756290,0.613618
0.400537,0.839098
0.470213,0.001543
0.299091,0.492376
0.150345,0.957415
0.119235,0.576229
0.052815,0.909338
0.294340,0.468349
0.267397,0.390382
0.745968,0.867679
0.241164,0.398240
0.253519,0.259739
0.124618,0.340260
0.477615,0.954771
0.496253,0.094482
0.509284,0.257193
0.814049,0.874991
0.388001,0.133128
0.122813,0.832629
0.687253,0.965160
0.800945,0.336480
0.886130,0.316825
0.705002,0.800919
0.434217,0.645299
0.568743,0.938642
0.754276,0.136094
0.801621,0.762754
0.831136,0.420482
0.709058,0.357381
0.641263,0.652856
0.826372,0.555210
0.109886,0.930843
0.997154,0.302584
0.010380,0.345675
0.532403,0.757145
0.021152,0.455689
0.774314,0.991008
0.850221,0.119161
0.604216,0.216399
0.390185,0.984248
0.443204,0.246362
0.346068,0.076517
0.702404,0.824831
0.039213,0.522106
0.404307,0.573131
0.021882,0.691560
0.126535,0.365705
0.014146,0.360442
0.841254,0.171676
0.223503,0.045656
0.951562,0.508095
0.007999,0.698453
0.456360,0.828251
0.479251,0.550947
0.017851,0.248876
0.910419,0.159559
0.279032,0.001308
0.482314,0.911522
0.051307,0.693314
0.648283,0.608711
0.753794,0.110065
0.767180,0.137015
0.187127,0.888482
0.629831,0.050166
0.421249,0.338574
0.811740,0.125765
0.651344,0.011358
0.548122,0.948009
0.940675,0.409787
0.730323,0.928802
0.220597,0.280396
0.954047,0.900026
0.321561,0.696233
0.596987,0.592531
0.915597,0.559066
0.976665,0.402007
0.510133,0.853964
0.432018,0.437743
0.735383,0.928542
0.063847,0.603135
0.973861,0.659718
0.046545,0.926933
0.694635,0.729171
0.959001,0.023107
0.730644,0.184685
0.523450,0.970637
0.739363,0.979585
0.037207,0.029964
0.178224,0.230609
0.242764,0.177359
0.834638,0.583220
0.774425,0.712898
0.694369,0.292014
0.348837,0.649774
0.818322,0.255838
0.670719,0.040422
0.656133,0.800470
0.008854,0.950905
0.488192,0.114574
0.608378,0.207754
0.999048,0.927298
0.794010,0.696266
0.020540,0.255884
0.089751,0.201938
0.080037,0.158250
0.998982,0.902732
0.674089,0.189510
0.725538,0.864019
0.712066,0.834367
0.968049,0.523444
0.090115,0.255494
0.317208,0.142215
0.919320,0.195469
0.535588,0.458089
0.161182,0.720355
0.092890,0.288228
0.039185,0.234665
0.646717,0.734431
0.148351,0.129683
0.778334,0.918703
0.262227,0.262612
0.937746,0.000264
0.387741,0.290710
0.161136,0.387959
0.623264,0.598829
0.828504,0.754920
0.153050,0.439057
0.011051,0.099873
0.915786,0.201830
0.564505,0.796328
0.849955,0.754654
0.204465,0.012481
0.371725,0.573450
0.764396,0.548397
0.829034,0.122879
0.215016,0.895432
0.085574,0.292859
0.824840,0.537958
0.106884,0.790018
0.797249,0.694611
0.922448,0.330710
0.322475,0.854280
0.568608,0.102474
0.586388,0.067453
0.444370,0.920324
0.807850,0.383738
0.672046,0.248977
0.956867,0.140489
0.958722,0.182069
0.652885,0.391268
0.523615,0.516423
0.036695,0.201765
0.637151,0.978985
0.215415,0.547289
0.838927,0.324787
0.215567,0.298254
0.635910,0.599489
0.254165,0.173493
0.687122,0.649966
0.018252,0.363879
0.025446,0.797561
0.601581,0.100150
0.667381,0.069821
0.504137,0.055485
0.666923,0.775528
0.221837,0.042344
0.302436,0.134803
0.797689,0.831146
0.990146,0.583685
0.687387,0.378621
0.111364,0.637868
0.172530,0.952596
0.198549,0.267302
0.006220,0.884463
0.870374,0.360248
0.912551,0.199863
0.746564,0.337792
0.864514,0.533070
0.937055,0.582284
0.084465,0.825898
0.734431,0.550318
0.896891,0.348325
0.852538,0.348418
0.177964,0.567315
0.303932,0.107073
0.445368,0.498239
0.461593,0.251096
0.362167,0.484763
0.211510,0.680919
0.909584,0.347075
0.223981,0.469638
0.310837,0.690827
0.884137,0.143724
0.501406,0.392687
0.568428,0.431510
0.365275,0.667142
0.363056,0.104888
0.859433,0.782566
0.220273,0.569887
0.104519,0.026779
0.290694,0.288977
0.157955,0.991464
0.374672,0.964080
0.919029,0.001120
0.361274,0.407145
0.246779,0.156138
0.598134,0.812064
0.361273,0.993432
0.234757,0.286152
0.362081,0.720753
0.760763,0.565870
0.179936,0.456092
0.815772,0.886671
0.216652,0.249468
0.049848,0.814896
0.578588,0.280081
0.872318,0.004638
0.356849,0.887786
0.350428,0.136730
0.479082,0.778681
0.897063,0.763722
0.261676,0.160657
0.113144,0.346944
0.571123,0.738227
0.631444,0.823014
0.975297,0.777510
0.995925,0.152612
0.107689,0.358419
0.617929,0.827195
0.682249,0.772879
0.390537,0.203757
0.701573,0.376703
0.382895,0.792408
0.417931,0.318964
0.642961,0.860270
0.623749,0.112512
0.016004,0.207509
0.063838,0.103473
0.233497,0.340240
0.048536,0.425078
0.157387,0.821051
0.977240,0.773270
0.771290,0.171718
0.704817,0.536057
0.419449,0.392722
0.523019,0.375601
0.317117,0.337423
0.587319,0.561570
0.363844,0.148176
0.045077,0.344287
0.869423,0.421126
0.178996,0.745131
0.658149,0.817150
0.283012,0.832672
0.952312,0.290743
0.158709,0.946491
0.572682,0.282799
0.607835,0.216787
0.293677,0.370425
0.720017,0.190541
0.819644,0.678324
0.651538,0.935260
0.451540,0.223641
0.814627,0.152080
0.247815,0.912479
0.113459,0.174288
0.172947,0.072865
0.380861,0.555313
0.563211,0.217612
0.542796,0.426360
0.877549,0.329772
0.216134,0.384250
0.120518,0.439128
0.072044,0.808700
0.937226,0.240205
0.397094,0.870795
0.046505,0.782234
0.316409,0.787231
0.457051,0.446672
0.813811,0.164878
0.552769,0.589613
0.013776,0.967304
0.102390,0.792670
0.288066,0.039087
0.739437,0.233886
0.560013,0.226503
0.740977,0.134715
0.937526,0.142228
0.182603,0.494666
0.023440,0.046013
0.560173,0.111185
0.436146,0.459913
0.822098,0.147769
0.471676,0.506050
0.473718,0.218961
0.774602,0.288251
0.509478,0.464593
0.661430,0.068235
0.027138,0.761129
0.391861,0.176195
0.360597,0.960916
0.267408,0.079547
0.287437,0.856910
0.346788,0.842279
0.815391,0.927942
0.430065,0.180829
0.621986,0.361802
0.764270,0.885658
0.590035,0.514348
0.656527,0.402978
0.581377,0.213151
0.034991,0.779539
0.260999,0.371646
0.560323,0.884534
0.014838,0.519215
0.993539,0.199856
0.557035,0.434784
0.597118,0.122689
0.105896,0.737906
0.917956,0.553258
0.873742,0.569127
0.734902,0.471989
0.976332,0.110001
0.904714,0.211162
0.465438,0.047103
0.739421,0.652758
0.832543,0.850879
0.379880,0.614048
0.321131,0.687609
0.130875,0.584598
0.602330,0.339764
0.997392,0.792557
0.688189,0.231861
0.989174,0.461307
0.191173,0.264605
0.857739,0.741037
0.208318,0.879870
0.474815,0.820931
0.483067,0.748715
0.984495,0.327286
0.442310,0.968709
0.937269,0.544018
0.187735,0.981068
0.607002,0.669010
0.054790,0.535225
0.010582,0.873096
0.352138,0.114905
0.167029,0.413039
0.210881,0.235820
0.687382,0.531108
0.016774,0.262717
0.915177,0.204664
0.418693,0.951407
0.751343,0.898873
0.804286,0.736278
0.244813,0.801021
0.466229,0.520547
0.732609,0.774780
0.759574,0.940965
0.807409,0.169612
0.810516,0.218198
0.637202,0.953170
0.097478,0.358472
0.281888,0.627717
0.235176,0.030577
0.632030,0.362305
0.526623,0.986705
0.163775,0.113159
0.922613,0.091952
0.392805,0.741608
0.440508,0.649053
0.847704,0.664519
0.973056,0.738495
0.905578,0.445377
0.747655,0.353292
0.656873,0.596417
0.938861,0.560908
0.273585,0.784420
0.701615,0.140626
0.941806,0.040718
0.081086,0.640819
0.037095,0.026163
0.382673,0.596095
0.209852,0.369654
0.273465,0.791605
0.191553,0.496676
0.646755,0.955158
0.471627,0.224379
0.803333,0.082157
0.372239,0.764687
0.376172,0.833078
0.091315,0.094459
0.371329,0.311953
0.197695,0.457496
0.545702,0.635084
0.193010,0.233190
0.776274,0.214633
0.790000,0.148013
0.211424,0.067929
0.715985,0.907809
0.331697,0.330446
0.193652,0.362229
0.978421,0.413435
0.921933,0.670458
0.064972,0.273458
0.506624,0.138121
0.943669,0.793153
0.829965,0.660796
0.270595,0.989465
0.270599,0.226041
0.508721,0.527594
0.337364,0.431962
0.617204,0.590760
0.939697,0.784285
0.281400,0.626297
0.889585,0.011349
0.241769,0.654176
0.951094,0.605090
0.666749,0.560776
0.711783,0.706491
0.512196,0.619713
0.606365,0.391129
0.275706,0.255483
0.847203,0.449901
0.377336,0.652303
0.082789,0.049709
0.043680,0.772800
0.406807,0.858627
0.809512,0.288172
0.108354,0.789840
0.821009,0.441389
0.856762,0.394254
0.556630,0.936587
0.531080,0.763879
0.730059,0.506433
0.415645,0.949648
0.681486,0.439798
0.457031,0.263442
0.892597,0.961155
0.116490,0.281196
0.872162,0.268733
0.321328,0.051052
0.270653,0.208880
0.599797,0.174602
0.296943,0.494273
0.429216,0.310566
0.243909,0.945806
0.041497,0.237932
0.348349,0.218179
0.528657,0.950799
0.111339,0.768668
0.809193,0.166340
0.683250,0.902974
0.298274,0.818710
0.833198,0.014125
0.785368,0.290918
0.440273,0.107080
0.697212,0.403462
0.956129,0.615024
0.623206,0.327097
0.583540,0.301446
0.473532,0.634262
0.823941,0.946649
0.989191,0.070522
0.165302,0.320967
0.283674,0.918192
0.202306,0.109201
0.388037,0.163975
0.907776,0.647482
0.050377,0.226932
0.923567,0.938040
0.997671,0.720485
0.769396,0.855279
0.640169,0.171062
0.975286,0.993441
0.077279,0.082219
0.852517,0.012477
0.291374,0.429559
0.487424,0.417111
0.811191,0.575069
0.857676,0.060633
0.741864,0.675887
0.917358,0.906238
0.032254,0.896204
0.683177,0.778668
0.132901,0.774863
0.744501,0.902144
0.743308,0.311651
0.657652,0.327125
0.395291,0.193972
0.048331,0.271660
0.610956,0.160636
0.036387,0.105856
0.819613,0.271020
0.962204,0.837702
0.392075,0.832850
0.155358,0.190181
0.663484,0.123432
0.719522,0.574004
0.157992,0.431272
0.761071,0.067295
0.031382,0.281565
0.862338,0.656006
0.187394,0.490172
0.750177,0.697333
0.768217,0.188193
0.843778,0.958853
0.208597,0.654892
0.358948,0.726656
0.114953,0.232222
0.687642,0.944505
0.896479,0.796805
0.222736,0.712310
0.512697,0.999385
0.744466,0.792602
0.275335,0.784963
0.101176,0.742237
0.060196,0.991353
0.170891,0.276805
0.725674,0.000419
0.671913,0.096775
0.850357,0.332833
0.798182,0.076715
0.712555,0.787944
0.566655,0.285994
0.282516,0.129326
0.048242,0.964962
0.550273,0.133373
0.293809,0.426424
0.833572,0.884690
0.960080,0.592223
0.081384,0.348494
0.610788,0.202657
0.258684,0.983763
0.384976,0.377477
0.963363,0.712505
0.037554,0.265578
0.784966,0.171602
0.129469,0.613057
0.719314,0.450894
0.374961,0.845407
0.980393,0.126348
0.793682,0.667334
0.183614,0.905970
0.554591,0.122935
0.519334,0.655495
0.032599,0.664966
0.582126,0.884001
0.346728,0.128216
0.318649,0.473954
0.620138,0.906795
0.501474,0.009592
0.689354,0.166071
0.464361,0.262098
0.618771,0.607480
0.618094,0.447635
0.646821,0.426092
0.001845,0.352474
0.515649,0.070316
0.442547,0.165695
0.643255,0.174757
0.339555,0.683925
0.820185,0.199522
0.568893,0.821564
0.551878,0.125289
0.398810,0.756449
0.795546,0.412642
0.620475,0.300581
0.528533,0.162937
0.723047,0.988511
0.048806,0.740703
0.087937,0.909460
0.778715,0.679612
0.740978,0.899187
0.625768,0.264471
0.961660,0.930818
0.727105,0.110620
0.757924,0.259708
0.240600,0.887576
0.123597,0.824236
0.191989,0.372920
0.684957,0.705364
0.115472,0.863150
0.811096,0.205991
0.861352,0.752898
0.215578,0.878080
0.251688,0.934616
0.230910,0.623068
0.747790,0.123010
0.921137,0.175798
0.926650,0.502847
0.451375,0.066592
0.533072,0.463126
0.389002,0.832445
0.127186,0.222770
0.282223,0.745056
0.568703,0.924345
0.097661,0.082684
0.738332,0.336342
0.737904,0.854458
0.346727,0.663156
0.349323,0.516998
0.497703,0.821221
0.323170,0.221866
0.315063,0.231546
0.301595,0.859170
0.972072,0.999616
0.079931,0.752760
0.146416,0.003915
0.554904,0.034497
0.414556,0.168693
0.213749,0.577706
0.355781,0.711509
0.700806,0.938935
0.366625,0.118940
0.508830,0.544218
0.576026,0.825862
0.939577,0.908567
0.660075,0.207449
0.664937,0.207166
0.900393,0.385496
0.494983,0.067137
0.740724,0.498165
0.855509,0.784146
0.890259,0.266269
0.862634,0.897024
0.680437,0.443648
0.143611,0.357807
0.565059,0.439282
0.287396,0.289903
0.987212,0.649422
0.911423,0.512308
0.268559,0.111649
0.105127,0.705450
0.787196,0.884609
0.457292,0.505490
0.724891,0.931874
0.364276,0.454365
0.634221,0.948208
0.020362,0.682326
0.372109,0.024757
0.174562,0.948970
0.667037,0.782025
0.557147,0.092590
0.264591,0.277373
0.304575,0.222401
0.558451,0.221341
0.505397,0.322390
0.084104,0.091755
0.592888,0.237663
0.758319,0.548641
0.321970,0.958812
0.731455,0.534450
0.351754,0.102566
0.349484,0.037471
0.496739,0.019094
0.563776,0.585305
0.376200,0.570655
0.316988,0.737456
0.514013,0.021096
0.494598,0.898407
0.591522,0.881117
0.759444,0.908204
0.179495,0.259950
0.625223,0.073617
0.667674,0.413113
0.654082,0.888265
0.179276,0.162339
0.648018,0.063186
0.978999,0.962151
0.718887,0.184030
0.383333,0.649254
0.740361,0.960799
0.167331,0.398410
0.829236,0.372565
0.100004,0.396446
0.236282,0.733884
0.293840,0.822730
0.179921,0.952321
0.470643,0.780997
0.269175,0.185419
0.153190,0.847120
0.239164,0.454752
0.722144,0.290733
0.453504,0.744076
0.112748,0.995873
0.853197,0.692214
0.110189,0.393535
0.555843,0.566768
0.055870,0.884584
0.104792,0.608635
0.866693,0.541703
0.924993,0.010080
0.496637,0.650379
0.532240,0.180171
0.603112,0.057450
0.552214,0.236739
0.582007,0.972108
0.169993,0.387717
0.240305,0.448974
0.841475,0.368663
0.946585,0.237767
0.439812,0.352741
0.214955,0.205966
0.381902,0.451014
0.910893,0.785983
0.617163,0.693624
0.826551,0.912796
0.960521,0.816207
0.593146,0.793736
0.678889,0.608436
0.704559,0.366204
0.653420,0.858348
0.014255,0.930854
0.156698,0.133891
0.617312,0.230368
0.754907,0.265655
0.321221,0.643165
0.626920,0.499657
0.376841,0.371439
0.196603,0.125178
0.178384,0.262493
0.173444,0.136678
0.888301,0.923233
0.680841,0.792411
0.044587,0.132931
0.577869,0.962328
0.956685,0.748510
0.148168,0.931487
0.044082,0.815280
0.360812,0.486805
0.914985,0.101477
0.290866,0.865938
0.993118,0.017747
