1,0.000000,0.000000,0.046622
2,0.000000,0.000000,0.046622
3,0.000000,0.000000,0.046622
4,0.000000,0.000000,0.046622
5,0.000000,0.000000,0.046622
6,0.000000,0.000000,0.046622
7,0.000000,0.000000,0.046622
8,0.000000,0.000000,0.046622
9,0.000000,0.000000,0.046622
10,0.000000,0.000000,0.046622
11,0.000000,0.000000,0.046622
12,0.000000,0.000000,0.046622
13,0.000000,0.000000,0.046622
14,0.000000,0.000000,0.046622
15,0.000000,0.000000,0.046622
16,0.000000,0.000000,0.046622
20,0.000000,0.000000,0.046622
23,0.000000,0.000000,0.046622
28,0.000000,0.000000,0.046622
34,0.000000,0.000000,0.046622
40,0.000000,0.000000,0.046622
48,0.000000,0.000000,0.046622
58,0.000000,0.000000,0.046622
70,0.000000,0.000000,0.046622
84,0.000000,0.000000,0.046622
100,0.000000,0.000000,0.046622
121,0.000000,0.000000,0.046622
145,0.000000,0.000000,0.046622
174,0.000000,0.000000,0.046622
209,0.000000,0.000000,0.046622
252,0.000000,0.000000,0.046622
302,0.000000,0.000000,0.046622
364,0.000000,0.000000,0.046622
437,0.000000,0.000000,0.046622
525,0.000000,0.000000,0.046622
631,0.000000,0.000000,0.046622
759,0.000000,0.000000,0.046622
913,0.000000,0.000000,0.046622
1097,0.000000,0.000000,0.046622
1319,0.000000,0.000000,0.046622
1585,0.000000,0.000000,0.046622
1906,0.000000,0.000000,0.046622
2291,0.000000,0.000000,0.046622
2755,0.000000,0.000000,0.046622
3312,0.000000,0.000000,0.046622
3982,0.000000,0.000000,0.046622
4787,0.000000,0.000000,0.046622
5755,0.000000,0.000000,0.046622
6919,0.000000,0.000000,0.046622
8318,0.000000,0.000000,0.046622
10000,0.000000,0.000000,0.046622
12023,0.000000,0.000000,0.046622
14455,0.000000,0.000000,0.046622
17379,0.000000,0.000000,0.046622
20893,0.000000,0.000000,0.046622
25119,0.000000,0.000000,0.046622
30200,0.000000,0.000000,0.046622
36308,0.000000,0.000000,0.046622
43652,0.000000,0.000000,0.046622
52481,0.000000,0.000000,0.046622
63096,0.000000,0.000000,0.046622
75858,0.000000,0.000000,0.046622
91202,0.000000,0.000000,0.046622
109648,0.000000,0.000000,0.046622
131826,0.000000,0.000000,0.046622
158490,0.000000,0.000000,0.046622
190547,0.000000,0.000000,0.046622
229087,0.000000,0.000000,0.046622
275423,0.000000,0.000000,0.046622
331132,0.000000,0.000000,0.046622
398108,0.000000,0.000000,0.046622
478631,0.000000,0.000000,0.046622
575440,0.000000,0.000000,0.046622
691831,0.000000,0.000000,0.046622
831764,0.000000,0.000000,0.046622
1000000,0.000000,0.000000,0.046622
1202265,0.000000,0.000000,0.046622
1445440,0.000000,0.000000,0.046622
1737801,0.000000,0.000000,0.046622
2089297,0.000000,0.000000,0.046622
2511887,0.000000,0.000000,0.046622
3019952,0.000000,0.000000,0.046622
3630781,0.000000,0.000000,0.046622
4365159,0.000000,0.000000,0.046622
5248075,0.000000,0.000000,0.046622
6309574,0.000000,0.000000,0.046622
7585776,0.000000,0.000000,0.046622
9120109,0.057487,0.112675,0.046622
10964782,0.095631,0.132538,0.046622
13182568,0.079543,0.110240,0.046622
15848932,0.066161,0.091694,0.046622
19054608,0.082545,0.093409,0.046622
22908677,0.068658,0.077694,0.046622
27542288,0.076143,0.074620,0.046622
33113113,0.063333,0.062066,0.046622
39810718,0.052678,0.051625,0.046622
47863010,0.043816,0.042939,0.046622
57543994,0.045555,0.039931,0.046622
69183098,0.037891,0.033213,0.046622
83176378,0.050427,0.034944,0.046622
100000000,0.057672,0.034082,0.046622
