1,0.000000,0.000000,3.298509
2,0.000000,0.000000,3.298509
3,0.000000,0.000000,3.298509
4,0.000000,0.000000,3.298509
5,0.000000,0.000000,3.298509
6,0.000000,0.000000,3.298509
7,0.000000,0.000000,3.298509
8,0.000000,0.000000,3.298509
9,0.000000,0.000000,3.298509
10,0.000000,0.000000,3.298509
11,0.000000,0.000000,3.298509
12,0.000000,0.000000,3.298509
13,0.000000,0.000000,3.298509
14,0.000000,0.000000,3.298509
15,0.000000,0.000000,3.298509
16,0.000000,0.000000,3.298509
20,0.000000,0.000000,3.298509
23,0.000000,0.000000,3.298509
28,0.000000,0.000000,3.298509
34,0.000000,0.000000,3.298509
40,0.000000,0.000000,3.298509
48,0.000000,0.000000,3.298509
58,0.000000,0.000000,3.298509
70,0.000000,0.000000,3.298509
84,0.000000,0.000000,3.298509
100,0.000000,0.000000,3.298509
121,0.000000,0.000000,3.298509
145,0.000000,0.000000,3.298509
174,0.000000,0.000000,3.298509
209,0.000000,0.000000,3.298509
252,2.031746,3.974313,3.298509
302,1.695364,3.317408,3.298509
364,1.406593,2.753133,3.298509
437,3.514874,3.963778,3.298509
525,2.925714,3.301285,3.298509
631,2.434231,2.748036,3.298509
759,2.023715,2.285519,3.298509
913,2.243154,2.193471,3.298509
1097,1.866910,1.826233,3.298509
1319,2.717210,2.007589,3.298509
1585,3.230284,1.995825,3.298509
1906,3.223505,1.818119,3.298509
2291,2.905282,1.574842,3.298509
2755,2.601815,1.359447,3.298509
3312,2.782609,1.282002,3.298509
3982,2.957308,1.205121,3.298509
4787,3.101734,1.125491,3.298509
5755,3.113814,1.028466,3.298509
6919,3.329961,0.969777,3.298509
8318,3.508536,0.907719,3.298509
10000,3.328000,0.806430,3.298509
12023,3.534559,0.757788,3.298509
14455,3.860809,0.722067,3.298509
17379,3.800449,0.653399,3.298509
20893,3.773896,0.593853,3.298509
25119,3.770851,0.541383,3.298509
30200,3.695894,0.488848,3.298509
36308,3.666410,0.444068,3.298509
43652,3.741593,0.409095,3.298509
52481,3.580420,0.365034,3.298509
63096,3.578547,0.332828,3.298509
75858,3.550212,0.302348,3.298509
91202,3.519923,0.274573,3.298509
109648,3.492777,0.249454,3.298509
131826,3.503285,0.227844,3.298509
158490,3.524462,0.208419,3.298509
190547,3.485040,0.189021,3.298509
229087,3.363613,0.169380,3.298509
275423,3.312665,0.153310,3.298509
331132,3.301161,0.139579,3.298509
398108,3.357963,0.128381,3.298509
478631,3.347146,0.116897,3.298509
575440,3.346365,0.106599,3.298509
691831,3.342134,0.097159,3.298509
831764,3.309246,0.088175,3.298509
1000000,3.310592,0.080433,3.298509
1202265,3.328544,0.073553,3.298509
1445440,3.321142,0.067007,3.298509
1737801,3.315418,0.061059,3.298509
2089297,3.319563,0.055721,3.298509
2511887,3.315920,0.050790,3.298509
3019952,3.314151,0.046309,3.298509
3630781,3.308247,0.042197,3.298509
4365159,3.304831,0.038464,3.298509
5248075,3.307855,0.035096,3.298509
6309574,3.298200,0.031961,3.298509
7585776,3.299413,0.029154,3.298509
9120109,3.303371,0.026605,3.298509
10964782,3.298532,0.024246,3.298509
13182568,3.310923,0.022154,3.298509
15848932,3.317176,0.020224,3.298509
19054608,3.321069,0.018455,3.298509
22908677,3.316414,0.016820,3.298509
27542288,3.313781,0.015334,3.298509
33113113,3.311359,0.013979,3.298509
39810718,3.308970,0.012745,3.298509
47863010,3.305787,0.011618,3.298509
57543994,3.305365,0.010595,3.298509
69183098,3.304798,0.009662,3.298509
83176378,3.303609,0.008810,3.298509
100000000,3.301601,0.008032,3.298509
