0.500000 0.000000
0.480000 0.163000
0.423151 0.313487
0.337330 0.442509
0.231927 0.545845
0.115406 0.623014
-0.005652 0.675691
-0.126527 0.706468
-0.243979 0.718135
-0.355839 0.713342
-0.460675 0.694467
-0.557552 0.663594
-0.645865 0.622529
-0.725231 0.572840
-0.795409 0.515893
-0.856252 0.452893
-0.907675 0.384909
-0.949626 0.312909
-0.982077 0.237779
-1.005008 0.160343
-1.018406 0.081387
-1.022253 0.001667
-1.016530 -0.078068
-1.001216 -0.157066
-0.976283 -0.234556
-0.941705 -0.309728
-0.897461 -0.381722
-0.843542 -0.449600
-0.779965 -0.512330
-0.706789 -0.568756
-0.624148 -0.617565
-0.532287 -0.657250
-0.431627 -0.686071
-0.322862 -0.702010
-0.207098 -0.702731
-0.086068 -0.685581
0.037572 -0.647648
0.159835 -0.585994
0.274966 -0.498191
0.375173 -0.383349
0.451070 -0.243667
0.493493 -0.085902
0.496651 0.078697
0.460749 0.237107
0.391732 0.378476
0.298476 0.496426
0.189862 0.588833
0.073231 0.656376
-0.045942 0.701134
-0.163791 0.725681
-0.277661 0.732602
-0.385757 0.724288
-0.486873 0.702868
-0.580200 0.670203
-0.665198 0.627917
-0.741505 0.577428
-0.808879 0.519982
-0.867156 0.456689
-0.916222 0.388544
-0.955992 0.316457
-0.986401 0.241271
-1.007389 0.163781
-1.018902 0.084751
-1.020882 0.004928
-1.013267 -0.074942
-0.995992 -0.154097
-0.968987 -0.231747
-0.932185 -0.307054
-0.885522 -0.379112
-0.828952 -0.446929
-0.762457 -0.509396
-0.686073 -0.565255
-0.599922 -0.613067
-0.504265 -0.651165
-0.399581 -0.677607
-0.286689 -0.690129
-0.166928 -0.686115
-0.042426 -0.662615
0.083526 -0.616477
0.206008 -0.544735
0.318062 -0.445416
0.410716 -0.318930
0.474160 -0.169762
0.500487 -0.007305
0.486905 0.155735
0.436876 0.307117
0.358160 0.438333
0.259697 0.545381
0.149451 0.627685
0.033642 0.686623
-0.083203 0.724426
-0.197902 0.743544
-0.308256 0.746340
-0.412755 0.734960
-0.510363 0.711310
-0.600365 0.677058
-0.682265 0.633669
-0.755713 0.582431
-0.820461 0.524487
-0.876323 0.460863
-0.923158 0.392491
-0.960846 0.320231
-0.989286 0.244889
-1.008381 0.167233
-1.018033 0.088011
-1.018143 0.007964
-1.008607 -0.072158
-0.989317 -0.151583
-0.960159 -0.229495
-0.921021 -0.305022
-0.871798 -0.377210
-0.812404 -0.444996
-0.742788 -0.507183
-0.662964 -0.562400
-0.573050 -0.609058
-0.473337 -0.645301
-0.364390 -0.668955
-0.247199 -0.677475
-0.123418 -0.667933
0.004302 -0.637076
0.131856 -0.581582
0.253192 -0.498665
0.360053 -0.387240
0.442560 -0.249621
0.491330 -0.092973
0.500804 0.071111
0.471583 0.229700
0.409689 0.372374
0.323651 0.493104
0.221842 0.589805
0.111166 0.662933
-0.003170 0.714235
-0.117419 0.745935
-0.228940 0.760310
-0.335889 0.759498
-0.436973 0.745425
-0.531283 0.719798
-0.618174 0.684117
-0.697179 0.639710
-0.767953 0.587750
-0.830236 0.529292
-0.883821 0.465289
-0.928537 0.396616
-0.964232 0.324091
-0.990767 0.248486
-1.008005 0.170550
-1.015809 0.091018
-1.014038 0.010627
-1.002543 -0.069865
-0.981172 -0.149669
-0.949764 -0.227942
-0.908165 -0.303769
-0.856224 -0.376137
-0.793814 -0.443906
-0.720853 -0.505774
-0.637336 -0.560236
-0.543387 -0.605529
-0.439349 -0.639578
-0.325907 -0.659937
-0.204291 -0.663746
-0.076576 -0.647737
0.053899 -0.608385
0.182008 -0.542330
0.300395 -0.447306
0.399579 -0.323687
0.469378 -0.176264
0.501936 -0.014857
0.494855 0.147724
0.451845 0.299580
0.380478 0.432634
0.289216 0.543066
0.185537 0.630183
0.075314 0.695071
-0.037113 0.739619
-0.148627 0.765957
-0.257011 0.776168
-0.360693 0.772179
-0.458549 0.755717
-0.549765 0.728313
-0.633747 0.691323
-0.710045 0.645954
-0.778316 0.593280
-0.838283 0.534278
-0.889716 0.469836
-0.932414 0.400782
-0.966193 0.327893
-0.990876 0.251918
-1.006287 0.173586
-1.012247 0.093623
-1.008572 0.012769
-0.995068 -0.068209
-0.971536 -0.148500
-0.937770 -0.227227
-0.893565 -0.303424
-0.838728 -0.376011
-0.773089 -0.443755
-0.696536 -0.505235
-0.609051 -0.558784
-0.510779 -0.602438
-0.402141 -0.633865
-0.283996 -0.650307
-0.157903 -0.648550
-0.026501 -0.624986
0.105983 -0.575890
0.233189 -0.498111
0.346379 -0.390392
0.435203 -0.255211
0.490137 -0.100156
0.505922 0.062899
0.483526 0.221207
0.428968 0.364800
0.350385 0.487963
0.255640 0.588618
0.151221 0.667000
0.042076 0.724533
-0.068170 0.763112
-0.176900 0.784722
-0.282231 0.791257
-0.382802 0.784446
-0.477617 0.765839
-0.565937 0.736817
-0.647199 0.698607
-0.720968 0.652307
-0.786892 0.598911
-0.844679 0.539321
-0.894074 0.474373
